location,0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
Rio Grande,42.7,d_19910401,1.4,0,0,0,0,0,55.8,42.5,23.2,13.7,3.2
Rio Grande,35,d_19910501,6.7,2.7,0,0,0,0,58.4,41,11.1,1.9,0
Rio Grande,47.8,d_19910601,20.1,12.1,2.1,0,0,0,32.1,12.6,0.5,0,0
Rio Grande,30.3,d_19910701,2.4,0.1,0,0,0,0,67.4,43.4,16.4,6.3,0.6
Rio Grande,31.3,d_19910801,1.8,0.2,0,0,0,0,66.9,51.7,21.9,7.8,1.2
Rio Grande,18.8,d_19910901,2.1,0.7,0,0,0,0,79.1,68.4,36.2,17,3.2
Rio Grande,29.6,d_19911001,2,0.2,0,0,0,0,68.3,49.3,17,4.5,0.6
Rio Grande,22.9,d_19911101,0,0,0,0,0,0,77,58.8,23.4,9.9,2.8
Rio Grande,8.5,d_19911201,0,0,0,0,0,0,91.5,83,59,36.4,9.5
Rio Grande,3.8,d_19920101,0,0,0,0,0,0,96.2,90.6,74.3,55.4,25.5
Rio Grande,3.8,d_19920201,0,0,0,0,0,0,96.2,91.1,80.9,68.9,36.7
Rio Grande,4.1,d_19920301,0,0,0,0,0,0,95.9,90.1,81.7,70.8,42.2
Rio Grande,6.2,d_19920401,0.5,0.1,0,0,0,0,93.3,85.3,62.3,42.4,11.2
Rio Grande,2.9,d_19920501,0,0,0,0,0,0,97.2,94.5,82.7,64.7,45.5
Rio Grande,3.9,d_19920601,0,0,0,0,0,0,96.1,91.1,71.4,50.9,29.4
Rio Grande,2.5,d_19920701,0,0,0,0,0,0,97.5,93.2,81.3,68.8,44.3
Rio Grande,5.6,d_19920801,0.3,0,0,0,0,0,94.1,89.5,74.1,59.6,34.8
Rio Grande,25.3,d_19920901,1.7,0.5,0,0,0,0,72.9,46.5,15.5,5.3,0.9
Rio Grande,54.2,d_19921001,3.5,1.3,0.2,0,0,0,42.4,20.5,3.3,0.9,0.1
Rio Grande,61,d_19921101,2.1,0.5,0,0,0,0,36.8,13.1,1.2,0.2,0
Rio Grande,55.3,d_19921201,1.3,0.1,0,0,0,0,43.5,19.5,1.3,0.2,0
Rio Grande,40.4,d_19930101,0.7,0,0,0,0,0,58.8,35.1,10.1,0.9,0
Rio Grande,52.1,d_19930201,24.7,11.7,0.6,0,0,0,23.2,14.3,2.5,0.5,0
Rio Grande,47.9,d_19930301,29.3,15.1,0.9,0,0,0,22.8,15.2,3,0.3,0
Rio Grande,49.1,d_19930401,32,16.5,4.5,1.4,0,0,18.8,10.4,1,0,0
Rio Grande,49.2,d_19930501,33.3,16.1,2.9,0.3,0,0,17.5,5.6,0.7,0,0
Rio Grande,47.7,d_19930601,25.3,9.8,0.5,0,0,0,27,11.5,2.4,0.4,0
Rio Grande,61.8,d_19930701,7.2,2.4,0.1,0,0,0,31,15,3.5,1.7,0.7
Rio Grande,40.2,d_19930801,2.2,0.4,0,0,0,0,57.5,43.2,18.5,7.5,1.6
Rio Grande,62.1,d_19930901,9.9,2.7,0,0,0,0,28,15.4,3.9,1.4,0
Rio Grande,62.2,d_19931001,24.9,11.4,0.9,0,0,0,12.9,6.5,1.4,0.1,0
Rio Grande,59.2,d_19931101,30.6,14.1,1.2,0,0,0,10.2,5.2,1.2,0.1,0
Rio Grande,57.8,d_19931201,34.2,17.8,2.9,0.3,0,0,7.9,3.9,0.8,0,0
Rio Grande,59.5,d_19940101,31.1,17,3.2,0.4,0,0,9.4,4.8,0.8,0,0
Rio Grande,56.5,d_19940201,35.1,18.4,3.5,0.1,0,0,8.3,4.3,0.6,0,0
Rio Grande,61.8,d_19940301,25.2,12.3,0.6,0,0,0,12.9,7.3,2.1,0.3,0
Rio Grande,54.3,d_19940401,30.6,19.2,4.7,1.1,0,0,15.1,9.1,4.2,2.4,0.9
Rio Grande,60.7,d_19940501,28.8,11.6,0.7,0,0,0,10.4,3.7,0.2,0,0
Rio Grande,61.5,d_19940601,28.3,14.9,1,0,0,0,10.1,6,0.6,0,0
Rio Grande,55.3,d_19940701,35.1,19.6,3.1,0.3,0,0,9.6,4.4,0.8,0,0
Rio Grande,41.2,d_19940801,49.5,33.3,10.8,3.1,1.2,0,9.3,4.6,0.6,0,0
Rio Grande,35.2,d_19940901,50.1,34.6,12.3,3.2,1,0,14.8,8.2,1.3,0.2,0
Rio Grande,25.3,d_19941001,53.6,35.5,11.7,3.9,0.4,0,21,13.9,4.5,1.2,0
Rio Grande,31.7,d_19941101,41,23.8,6.6,1.9,0.2,0,27.4,22.2,10.3,5,0.8
Rio Grande,33.1,d_19941201,37.6,21.4,7.9,3.4,1,0,29.2,20.7,6.3,1.3,0
Rio Grande,31.3,d_19950101,37.3,22.7,9.7,4.7,1.7,0,31.5,21.8,8.6,1.7,0
Rio Grande,35.5,d_19950201,45.1,36.4,17.9,10,4,0,19.3,9.6,1.5,0.2,0
Rio Grande,39.4,d_19950301,38.1,28.9,10.4,6.1,3.1,0,22.5,12.3,2.4,0.9,0
Rio Grande,29.7,d_19950401,36.3,20.3,7,4.4,0.6,0,34.1,20.9,5.8,2.1,0
Rio Grande,43.1,d_19950501,17.1,9.1,0.9,0,0,0,39.8,23.9,7.6,2.9,0.3
Rio Grande,47,d_19950601,8.1,3,0.8,0,0,0,44.9,26.1,10.7,4.7,0.6
Rio Grande,50.2,d_19950701,23.9,11.3,4.2,1.1,0,0,26,14.1,5.9,1.4,0
Rio Grande,48.1,d_19950801,41.4,29.3,7.1,3.3,1.2,0,10.6,5.2,1,0,0
Rio Grande,57.8,d_19950901,27.4,12.2,0.9,0,0,0,14.8,9.1,2.7,1,0
Rio Grande,45.9,d_19951001,45.4,31.5,8.8,3.1,0,0,8.7,3.5,0.3,0,0
Rio Grande,41.1,d_19951101,49.6,34.3,10.6,3.4,0,0,9.3,4,0,0,0
Rio Grande,40.1,d_19951201,54.2,37.6,14.3,4.8,0,0,5.5,1.1,0,0,0
Rio Grande,32.3,d_19960101,63.4,40.6,15.6,5.7,0.5,0,4.4,0.8,0,0,0
Rio Grande,25,d_19960201,73.5,52,21.2,6.6,0.4,0,1.4,0.1,0,0,0
Rio Grande,10.5,d_19960301,88,72.3,33.2,14.4,1.4,0,1.4,0.2,0,0,0
Rio Grande,25.7,d_19960401,73.7,53.4,17.7,5.2,0.3,0,0.6,0.1,0,0,0
Rio Grande,22.2,d_19960501,77.7,54.8,27.7,16.4,2.8,0,0.2,0,0,0,0
Rio Grande,19.4,d_19960601,78.7,61.2,23.3,7.7,1.2,0,2,0.9,0,0,0
Rio Grande,41,d_19960701,51.4,31.8,9.2,3.2,0.9,0,7.6,3.2,0.5,0,0
Rio Grande,54.3,d_19960801,23.9,13,4,1.3,0.2,0,21.8,8.2,2.5,1.4,0.1
Rio Grande,52.1,d_19960901,13.7,7.1,0.2,0,0,0,34.2,17.4,2.9,0.6,0
Rio Grande,57.5,d_19961001,8.1,3.4,0.1,0,0,0,34.4,20.1,4,0.6,0
Rio Grande,56.6,d_19961101,4.3,1.6,0,0,0,0,39.2,21.9,3.5,0.5,0
Rio Grande,60,d_19961201,4.3,1.4,0,0,0,0,35.7,18.5,2.6,0.2,0
Rio Grande,49.2,d_19970101,3.3,0.8,0,0,0,0,47.5,29.4,8.2,1.4,0.3
Rio Grande,22.9,d_19970201,0.4,0.1,0,0,0,0,76.7,52,22.3,11.1,1.3
Rio Grande,47.1,d_19970301,1.8,0.3,0,0,0,0,51.2,29.2,6.6,1,0
Rio Grande,30.2,d_19970401,0.7,0,0,0,0,0,69,49.6,10.6,4.5,0.1
Rio Grande,28.8,d_19970501,1.2,0.1,0,0,0,0,69.9,41.4,2,0.2,0
Rio Grande,36,d_19970601,1,0.2,0,0,0,0,63,42.9,6.9,0.7,0
Rio Grande,26.7,d_19970701,0.2,0,0,0,0,0,73.1,45.7,12.1,4.3,0.1
Rio Grande,33.6,d_19970801,0.9,0.1,0,0,0,0,65.5,37.9,11.7,4.8,0.4
Rio Grande,28.2,d_19970901,0.2,0,0,0,0,0,71.5,48.4,28.2,17.4,1.7
Rio Grande,36.1,d_19971001,1,0.2,0,0,0,0,63,43.2,16.2,2.4,0.1
Rio Grande,41.6,d_19971101,2.8,0,0,0,0,0,55.5,39.1,15.1,2.4,0.1
Rio Grande,31.5,d_19971201,3,0.9,0,0,0,0,65.6,52.3,29.1,18,3.4
Rio Grande,37.4,d_19980101,9.3,2.7,0,0,0,0,53.3,39.2,16.4,3.6,0.5
Rio Grande,39.9,d_19980201,13.5,4.6,0,0,0,0,46.5,33.5,17.1,5.3,0.4
Rio Grande,34.5,d_19980301,19.1,8.6,0,0,0,0,46.5,34.1,18.4,8.6,0.4
Rio Grande,36.3,d_19980401,21.9,13.6,2,0,0,0,41.9,29.8,10.5,3.5,0.2
Rio Grande,36.6,d_19980501,31,24.7,7.5,3.8,0,0,32.2,19.9,4.2,0.7,0
Rio Grande,49.9,d_19980601,43.6,33.9,15.9,6.6,0.1,0,6.6,0.7,0,0,0
Rio Grande,32.8,d_19980701,39.7,35.2,14.3,5.4,0.5,0,27.5,19.4,7.7,3.2,0.9
Rio Grande,39.9,d_19980801,35.4,20.9,5.3,2.5,0.4,0,24.5,13.9,4.8,2.1,0.6
Rio Grande,35.6,d_19980901,57.6,47.7,26.8,15.7,4.9,0,6.8,3.1,0.9,0.4,0
Rio Grande,42.1,d_19981001,28.4,16.8,5.1,0.4,0,0,29.5,15.6,3.8,1.2,0.3
Rio Grande,44.1,d_19981101,24.8,15.3,3.5,0.2,0,0,31.2,15.9,3.5,0.8,0.1
Rio Grande,60.2,d_19981201,28,16.4,4.1,0.6,0,0,11.9,4.1,0.5,0.1,0
Rio Grande,61,d_19990101,26.5,15.5,3.8,0.3,0,0,12.4,3.6,0.4,0,0
Rio Grande,55.9,d_19990201,22.7,11.8,1.8,0.1,0,0,21.6,8,0.9,0,0
Rio Grande,53.6,d_19990301,6.9,0.7,0,0,0,0,39.5,24.9,4.5,0.5,0
Rio Grande,48.2,d_19990401,18.2,7.7,0.2,0,0,0,33.6,22.8,8.7,3.9,0.2
Rio Grande,56,d_19990501,12.1,2.5,0,0,0,0,32,22.2,10.1,4.4,0.2
Rio Grande,30.3,d_19990601,1.2,0.3,0,0,0,0,68.4,44.8,17.8,12.2,3.3
Rio Grande,48.5,d_19990701,1.8,0.3,0,0,0,0,49.8,29.4,10.1,1.2,0.1
Rio Grande,37.3,d_19990801,3.5,0.6,0,0,0,0,59.4,41.8,18.3,7.8,1.6
Rio Grande,37.1,d_19990901,8.8,4.3,0,0,0,0,54.2,40.1,15.6,8.1,1.6
Rio Grande,41.5,d_19991001,12,6.9,0.6,0,0,0,46.4,28.6,9.4,3.4,0.3
Rio Grande,42,d_19991101,12.6,7.5,0.9,0,0,0,45.5,26.9,8.4,2.9,0.3
Rio Grande,43.1,d_19991201,22.2,12.6,6.6,3.1,0.1,0,34.6,21.5,5.8,1.5,0.1
Rio Grande,53.4,d_20000101,25.3,15,7.2,5.3,1.7,0,21.3,10.1,1.7,0.1,0
Rio Grande,49,d_20000201,36.3,21.6,10.3,6.1,1.9,0,14.7,6.5,0.9,0,0
Rio Grande,37.3,d_20000301,42.5,34.9,23.9,14.4,8.2,0,20.2,13.4,3.4,1.2,0.2
Rio Grande,33.7,d_20000401,59.9,48.3,33.4,27,19.1,0,6.4,1.7,0,0,0
Rio Grande,8,d_20000501,92,76.4,55.3,41.1,27.3,0,0,0,0,0,0
Rio Grande,42.7,d_20000601,55.4,33.4,11.4,3.2,0.8,0,1.9,0,0,0,0
Rio Grande,42.5,d_20000701,55.9,33.1,9.5,2.3,0.9,0,1.6,0,0,0,0
Rio Grande,37.2,d_20000801,60.4,39.6,13.5,4.4,0.3,0,2.5,0.3,0,0,0
Rio Grande,19.3,d_20000901,80.4,63.2,27.7,13.8,2.5,0,0.3,0,0,0,0
Rio Grande,57.4,d_20001001,32.1,13.3,2.4,0,0,0,10.5,2.7,0.1,0,0
Rio Grande,62.9,d_20001101,13.3,5.6,0.1,0,0,0,23.7,10.5,1.9,0.1,0
Rio Grande,58.4,d_20001201,26.1,14.2,2.2,0.6,0,0,15.5,4.5,0.2,0,0
Rio Grande,56.7,d_20010101,16,8.3,0.7,0.2,0,0,27.4,14.7,0.6,0,0
Rio Grande,52,d_20010201,7.6,2,0.1,0,0,0,40.4,24.4,3.2,0,0
Rio Grande,53.2,d_20010301,24.2,9.8,1.5,0,0,0,22.6,8.3,0.7,0,0
Rio Grande,58.1,d_20010401,13.2,5.1,0,0,0,0,28.7,8.9,0.9,0.1,0
Rio Grande,47.7,d_20010501,8.2,2,0,0,0,0,44,22.3,1.9,0.6,0
Rio Grande,33.6,d_20010601,2.7,0,0,0,0,0,63.7,39.5,12.5,3.9,0
Rio Grande,55.1,d_20010701,28.9,18.8,1.9,0.1,0,0,16,8.5,2.2,0.3,0
Rio Grande,37.4,d_20010801,51.2,34.3,10.5,4.9,0.9,0,11.3,6.6,2.2,0.7,0
Rio Grande,33.2,d_20010901,57.7,39.6,13.9,6.3,1.6,0,9.1,5.8,1.6,0.3,0
Rio Grande,16.2,d_20011001,80.9,66.2,34.7,19.3,6.8,0,2.9,1,0,0,0
Rio Grande,22.8,d_20011101,74.8,54.9,22.5,8.4,2.5,0,2.4,1.1,0,0,0
Rio Grande,14.6,d_20011201,83.7,69.5,36,17.1,4.6,0,1.7,0.9,0,0,0
Rio Grande,16.8,d_20020101,81.8,66.5,37.5,20.2,6.1,0,1.5,0.8,0,0,0
Rio Grande,12.4,d_20020201,86.3,71.6,29.1,13.8,4.8,0,1.3,0.5,0,0,0
Rio Grande,15.9,d_20020301,83.3,65,20.4,9.5,2.5,0,0.8,0.2,0,0,0
Rio Grande,18.9,d_20020401,81.1,60,19.8,10.1,4.5,0,0,0,0,0,0
Rio Grande,7.1,d_20020501,92.9,76.3,33.5,21.9,13.8,0,0,0,0,0,0
Rio Grande,12,d_20020601,88,70.8,36.3,24.5,12.5,0,0,0,0,0,0
Rio Grande,53,d_20020701,45,34.1,21.6,15.2,9.7,0,2,0,0,0,0
Rio Grande,29.7,d_20020801,70.3,56.2,36.6,27,16,0,0.1,0,0,0,0
Rio Grande,32.1,d_20020901,67,47.6,19.9,10.5,6,0,0.9,0,0,0,0
Rio Grande,52.9,d_20021001,40.6,28,11.8,6.8,3.1,0,6.5,0.8,0,0,0
Rio Grande,50.9,d_20021101,42.9,27.1,8.1,4.5,1.8,0,6.1,3.3,0,0,0
Rio Grande,62.6,d_20021201,28.5,13.5,4.7,3.8,1.2,0,8.8,3.7,0,0,0
Rio Grande,57.7,d_20030101,33.4,17.7,5.1,2.9,0.9,0,8.7,4,0.4,0,0
Rio Grande,59.5,d_20030201,12.3,5.1,1.6,0.1,0,0,28.2,9.4,2,0.1,0
Rio Grande,57.9,d_20030301,6.3,2.7,0.5,0,0,0,35.9,13.7,4.3,2.1,0
Rio Grande,74.7,d_20030401,11.4,1.6,0.2,0,0,0,13.9,4.9,0.2,0,0
Rio Grande,76.3,d_20030501,5.1,0.8,0,0,0,0,18.6,5.2,0,0,0
Rio Grande,60.3,d_20030601,14,6.1,1.3,0.2,0,0,25.7,12.2,0.6,0,0
Rio Grande,43.9,d_20030701,52.2,38.1,15.6,8.1,2,0,3.9,0.5,0,0,0
Rio Grande,34.1,d_20030801,61.5,49.7,29.1,17.1,4.3,0,4.5,0,0,0,0
Rio Grande,23.6,d_20030901,68.7,61.6,50,36.7,17.7,0,7.7,4.4,0.6,0,0
Rio Grande,19.2,d_20031001,63.8,54.9,34.5,17.6,4.1,0,17.1,11.3,3.6,1.9,0.6
Rio Grande,22.1,d_20031101,65.5,58.6,39.6,22.6,7.9,0,12.4,8.3,2.9,1.7,0.7
Rio Grande,18.5,d_20031201,70.4,62.1,47.1,31.1,13.2,0,11.1,6.8,2.6,1.5,0.6
Rio Grande,22.8,d_20040101,63.5,58.2,41.5,25.9,11.3,0,13.8,10.8,4.3,2.5,0.9
Rio Grande,27.4,d_20040201,53.7,46.5,25.4,14,7.1,0,18.8,12.7,6.7,3.9,1.4
Rio Grande,23.2,d_20040301,53.9,42,16.9,8,2.5,0,22.8,17.9,11,8,2.5
Rio Grande,45.7,d_20040401,7.9,2.8,0,0,0,0,46.2,32.9,15.3,8.3,2.9
Rio Grande,50.5,d_20040501,2.6,0.2,0,0,0,0,47,27.4,11.3,6.4,2.1
Rio Grande,29.1,d_20040601,0.9,0.2,0,0,0,0,70.1,49.4,21,8.9,1.8
Rio Grande,31.2,d_20040701,2.3,0.7,0,0,0,0,66.6,47.4,14.3,3.8,0.5
Rio Grande,29.8,d_20040801,8.5,3.3,0.4,0,0,0,61.7,48.2,23.4,14.1,3.8
Rio Grande,28.6,d_20040901,5.9,2.7,0.1,0,0,0,65.5,55.7,37.2,20,4.1
Rio Grande,25.3,d_20041001,4.6,2.3,0,0,0,0,70,61.6,40.6,25.9,7.3
Rio Grande,17.1,d_20041101,5.1,2.9,0.6,0,0,0,77.7,64.5,48.5,40.6,23.2
Rio Grande,24.3,d_20041201,3.7,1.8,0,0,0,0,72.1,59.9,44.3,28.5,9.8
Rio Grande,28.4,d_20050101,7.2,4.4,0.5,0,0,0,64.4,53.9,31.5,17.9,3.1
Rio Grande,12.1,d_20050201,0.9,0.1,0,0,0,0,87.1,75.9,53.6,37.2,18.2
Rio Grande,11.4,d_20050301,0.6,0.2,0,0,0,0,87.9,78.7,57.3,36.8,14.9
Rio Grande,6.5,d_20050401,0.4,0.1,0,0,0,0,93.1,84.3,56.3,30.8,10.3
Rio Grande,4.4,d_20050501,0.2,0.1,0,0,0,0,95.3,88.9,62,31.3,12.4
Rio Grande,9.5,d_20050601,1,0.3,0.1,0.1,0,0,89.6,83,40.8,11.1,0
Rio Grande,30.1,d_20050701,0.6,0.1,0,0,0,0,69.2,39.1,9.4,3,0.4
Rio Grande,56.9,d_20050801,3.5,1.9,0.2,0,0,0,39.7,21,8.3,3.1,0.1
Rio Grande,57.1,d_20050901,4.8,2.5,0.4,0,0,0,38.1,22.5,4.4,0.3,0
Rio Grande,58.4,d_20051001,6.2,1.2,0,0,0,0,35.6,20.2,6.3,1.9,0
Rio Grande,55.3,d_20051101,29.9,15.9,2.1,0.2,0,0,14.9,8.2,1,0,0
Rio Grande,39.9,d_20051201,48.9,31.2,10.5,3.5,0.4,0,11.3,6.5,0.7,0,0
Rio Grande,31.5,d_20060101,57.9,40.4,16,8.1,2.1,0,10.7,6.4,1.3,0.2,0
Rio Grande,20.6,d_20060201,72.7,58,27.3,14.5,5.1,0,6.8,1.8,0,0,0
Rio Grande,30.1,d_20060301,59.5,43.4,19.9,9.4,2.5,0,10.3,4.5,0,0,0
Rio Grande,47.2,d_20060401,46.3,28.2,8.5,3.3,0.6,0,6.4,2,0,0,0
Rio Grande,21.8,d_20060501,78.2,61.9,23.7,9.5,0.6,0,0,0,0,0,0
Rio Grande,15.1,d_20060601,84.9,66,33.7,15.9,3,0,0,0,0,0,0
Rio Grande,18.3,d_20060701,81.6,66.1,41.7,31.1,15,0,0,0,0,0,0
Rio Grande,41.1,d_20060801,28.5,16.8,4.4,1.4,0,0,30.5,19.8,6.7,2.8,0.8
Rio Grande,33.9,d_20060901,19.2,9.3,0.6,0,0,0,46.9,32.3,15.6,7.3,3.5
Rio Grande,28.2,d_20061001,14.6,6.2,0.6,0,0,0,57.2,46.9,25.6,18,8.1
Rio Grande,27.1,d_20061101,16,8.1,0.8,0,0,0,56.7,48,25.8,17.5,7.1
Rio Grande,26.9,d_20061201,13.9,7,0.4,0,0,0,59.1,50.6,30.5,20.3,7.3
Rio Grande,27.5,d_20070101,4.9,0.5,0,0,0,0,67.6,58.8,40.5,28,13.4
Rio Grande,23,d_20070201,1.8,0.8,0,0,0,0,75.2,63.2,46.1,34.3,19.3
Rio Grande,6.5,d_20070301,0,0,0,0,0,0,93.5,80.9,51.8,36.2,18.7
Rio Grande,4,d_20070401,0,0,0,0,0,0,95.9,88,50.5,31.5,8.6
Rio Grande,9.4,d_20070501,0,0,0,0,0,0,90.6,77,37.7,15.5,1.6
Rio Grande,13.1,d_20070601,0,0,0,0,0,0,86.9,75.6,35.6,15.5,2.9
Rio Grande,22,d_20070701,1.2,0.1,0,0,0,0,76.8,62.9,38.7,25.6,12.4
Rio Grande,23.6,d_20070801,1.1,0.1,0,0,0,0,75.4,61.9,39.5,29.1,19.6
Rio Grande,31.3,d_20070901,1.2,0.2,0,0,0,0,67.3,55.4,32.6,20.3,8.3
Rio Grande,41.8,d_20071001,10.1,2.4,0,0,0,0,48,33.7,15.2,7.3,2
Rio Grande,39.8,d_20071101,11.1,3.1,0,0,0,0,49.2,34.9,17.6,8.3,2.6
Rio Grande,41.5,d_20071201,6.5,3,0.5,0,0,0,52.1,39.4,11.3,3.9,0.7
Rio Grande,41.9,d_20080101,11,4.1,1.3,0,0,0,47.2,31,10.5,4.6,0.4
Rio Grande,48.2,d_20080201,26.9,17.9,4.1,2.1,0,0,25,15.9,5.8,2.5,0.5
Rio Grande,48.3,d_20080301,35.2,21.4,5.5,3,1.2,0,16.5,9.2,3.1,0.8,0
Rio Grande,37.2,d_20080401,56.4,39.6,11.6,5,1.2,0,6.5,3.6,0.2,0,0
Rio Grande,33.1,d_20080501,60.6,42,16.4,3.7,0.7,0,6.2,3.2,0.2,0,0
Rio Grande,18.2,d_20080601,78.8,68.7,42.2,20.1,4.2,0,2.9,0.7,0,0,0
Rio Grande,43.3,d_20080701,27.7,17.8,5,0.9,0,0,29.1,20,5.7,0.8,0
Rio Grande,49.8,d_20080801,15.6,7.6,0.4,0,0,0,34.6,25.4,9.8,3.8,0.4
Rio Grande,56.2,d_20080901,15.5,4.9,0.9,0.4,0,0,28.2,20.4,8.2,3.5,0.2
Rio Grande,49.7,d_20081001,19.8,8.9,1.5,0.7,0.2,0,30.5,16.9,6.7,2.2,0
Rio Grande,48.7,d_20081101,22,14.8,3.9,1.5,0.5,0,29.4,17.2,6.9,2.3,0.1
Rio Grande,58,d_20081201,11.5,3.9,1.2,0.5,0,0,30.6,17.4,5.9,1.6,0.1
Rio Grande,57.5,d_20090101,10.3,3.4,1.1,0.5,0,0,32.2,17.9,4.4,1.1,0.1
Rio Grande,58.7,d_20090201,12.7,4.3,1.1,0.3,0,0,28.6,17.1,3.1,1,0.1
Rio Grande,55.8,d_20090301,8,2.6,0.5,0.2,0,0,36.3,22.1,5.7,2.1,0.7
Rio Grande,56.5,d_20090401,34.6,17.7,1.2,0.2,0,0,9,1.8,0,0,0
Rio Grande,53,d_20090501,42.9,21.5,4.9,1.8,0.4,0,4.3,0.8,0,0,0
Rio Grande,45.7,d_20090601,45.1,29.7,7.8,3.8,1.1,0,9.2,3.6,0,0,0
Rio Grande,57.6,d_20090701,34.2,18.1,4.1,3.8,2.8,0,8.2,2.7,0,0,0
Rio Grande,50.2,d_20090801,46.3,32,14.4,6.4,3.4,0,3.5,0.2,0,0,0
Rio Grande,52.5,d_20090901,45.9,25.5,2.8,1.3,0.3,0,1.5,0,0,0,0
Rio Grande,62.6,d_20091001,32.7,13,1.6,0.5,0,0,4.8,1.2,0,0,0
Rio Grande,72.2,d_20091101,21.4,7.7,0.7,0,0,0,6.5,1.9,0,0,0
Rio Grande,75.4,d_20091201,15.6,4.5,0.1,0,0,0,9,3.3,0,0,0
Rio Grande,72.9,d_20100101,5.9,0.4,0,0,0,0,21.2,7.5,0.8,0,0
Rio Grande,63.3,d_20100201,2.2,0.6,0.2,0.1,0,0,34.5,13.5,2.1,0.8,0
Rio Grande,69.9,d_20100301,4.7,1.3,0.2,0.1,0,0,25.3,8.9,1.7,0.6,0
Rio Grande,63.8,d_20100401,2.4,0.7,0,0,0,0,33.8,13,3,1.5,0
Rio Grande,45.6,d_20100501,1.4,0.3,0,0,0,0,53,25.2,5.4,3.4,0.7
Rio Grande,43.7,d_20100601,1.6,0.3,0,0,0,0,54.6,26.6,5.3,1.6,0
Rio Grande,17.2,d_20100701,2.5,1.2,0.2,0,0,0,80.4,70.8,47.2,27.1,9.2
Rio Grande,15.7,d_20100801,2.1,0.9,0.1,0,0,0,82.2,67.7,43.1,29.6,9.5
Rio Grande,27.9,d_20100901,3.2,1.5,0.1,0,0,0,69,51.3,21.9,5.7,0.6
Rio Grande,48,d_20101001,7.3,2.7,0.2,0,0,0,44.7,23.4,2.6,0.4,0
Rio Grande,60.9,d_20101101,14.4,5.7,1.6,0.1,0,0,24.7,10.9,0.5,0.1,0
Rio Grande,64.4,d_20101201,17.7,8.8,2.6,0.7,0,0,17.8,7.8,0.4,0.1,0
